row_id,is_urban,age,female,married,education_level,literacy,can_add,can_divide,can_calc_percents,can_calc_compounding,employed_last_year,share_hh_income_provided,income_ag_livestock_last_year,income_friends_family_last_year,income_government_last_year,income_own_business_last_year,income_private_sector_last_year,income_public_sector_last_year,num_times_borrowed_last_year,borrowing_recency,formal_savings,informal_savings,cash_property_savings,has_insurance,has_investment,bank_interest_rate,mm_interest_rate,mfi_interest_rate,other_fsp_interest_rate,num_shocks_last_year,avg_shock_strength_last_year,borrowed_for_emergency_last_year,borrowed_for_daily_expenses_last_year,borrowed_for_home_or_biz_last_year,phone_technology,can_call,can_text,can_use_internet,can_make_transaction,phone_ownership,advanced_phone_use,reg_bank_acct,reg_mm_acct,reg_formal_nbfi_account,financially_included,active_bank_user,active_mm_user,active_formal_nbfi_user,active_informal_nbfi_user,nonreg_active_mm_user,num_formal_institutions_last_year,num_informal_institutions_last_year,num_financial_activities_last_year,poverty_probability,country_A,country_C,country_D,country_F,country_G,country_I,country_J,religion_N,religion_O,religion_P,religion_Q,religion_X,relationship_to_hh_head_Father/Mother,relationship_to_hh_head_Head,relationship_to_hh_head_Other,relationship_to_hh_head_Sister/Brother,relationship_to_hh_head_Son/Daughter,relationship_to_hh_head_Spouse,relationship_to_hh_head_Unknown,employment_category_last_year_employed,employment_category_last_year_housewife_or_student,employment_category_last_year_other,employment_category_last_year_retired_or_disabled,employment_category_last_year_unemployed,employment_type_last_year_irregular_seasonal,employment_type_last_year_not_working,employment_type_last_year_other,employment_type_last_year_salaried,employment_type_last_year_self_employed
11554,0,19,0,1,2.0,1,1,1,0,1,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
11555,0,40,0,1,0.0,0,1,1,0,0,1,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,2,4.5,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11556,1,35,0,1,2.0,1,1,0,0,1,1,5.0,0,0,0,1,0,0,2,2,1,0,1,0,1,0.0,0.0,0.0,0.0,3,2.0,0,0,1,1,1,1,1,1,2,1,0,1,0,1,0,0,0,0,0,2,0,3,0.216,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11557,0,18,1,0,2.0,1,1,1,0,1,1,3.0,1,0,0,0,0,0,1,2,1,0,1,0,1,0.0,0.0,0.0,0.0,4,5.0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,3,0.342,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
11558,0,35,0,1,0.0,0,1,1,1,1,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11559,0,60,0,1,0.0,0,1,0,0,0,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
11560,0,30,0,1,1.0,0,1,1,1,0,1,5.0,1,0,0,1,0,0,2,2,0,0,1,0,1,0.0,0.0,0.0,0.0,0,0.0,1,1,1,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.785,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11561,0,28,1,1,1.0,1,1,1,0,1,1,2.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,2,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
11562,0,26,1,1,1.0,1,1,1,0,1,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,4.333333333333333,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
11563,0,25,0,1,2.0,1,1,1,1,0,1,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
11564,0,36,1,1,0.0,0,1,1,0,0,0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0.728,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
11565,0,27,1,1,0.0,0,1,1,0,0,1,1.0,1,0,0,0,0,0,3,2,0,0,0,0,0,0.0,0.0,0.0,0.0,4,3.75,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.447,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
11566,0,27,0,1,3.0,1,1,1,0,0,1,2.0,1,0,0,0,0,1,2,2,1,1,1,1,1,0.0,14.0,0.0,0.0,1,1.0,1,0,1,3,1,1,1,1,2,1,1,1,0,1,1,1,0,0,0,2,1,8,0.437,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11567,0,49,1,1,1.0,1,1,1,1,0,0,1.0,0,0,1,0,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0,0,2,0,1,0,0,1,1,0,0,0,0,1,0,1,0.017,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
11568,0,40,0,1,0.0,0,1,1,0,0,1,5.0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0.63,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
11569,0,17,1,0,2.0,1,1,1,1,1,1,1.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,3,2.6666666666666665,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
11570,1,26,1,1,3.0,1,1,1,1,0,1,2.0,0,0,0,0,1,0,1,2,1,0,1,1,1,0.0,0.0,0.0,0.0,1,3.0,1,1,1,2,1,1,1,1,2,0,1,1,0,1,1,1,0,0,0,2,0,4,0.355,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
11571,1,43,1,0,0.0,0,1,1,0,1,1,1.0,0,0,0,1,0,0,0,0,1,0,1,0,1,0.0,0.0,0.0,0.0,2,5.0,0,0,0,2,1,0,0,0,2,0,0,1,0,1,0,1,0,0,0,1,0,3,0.7959999999999999,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
11572,1,48,0,1,1.0,1,0,0,0,0,1,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,1,0,1,0.515,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11573,1,26,1,1,3.0,1,1,1,0,1,0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4.0,0,0,0,3,1,1,1,1,2,1,1,1,0,1,1,1,0,0,0,2,0,2,0.732,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
11574,0,82,1,0,1.0,0,1,0,0,0,0,1.0,0,1,0,0,0,0,3,2,0,0,0,0,0,0.0,0.0,0.0,0.0,5,5.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11575,1,63,0,1,1.0,0,1,1,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11576,0,55,0,1,0.0,0,1,1,0,0,1,5.0,1,0,0,0,0,0,3,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
11577,0,28,1,0,2.0,1,1,1,1,1,1,2.0,1,0,0,0,0,0,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2.0,0,1,0,2,1,1,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0.95,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
11578,1,56,0,1,3.0,1,1,1,1,1,1,5.0,0,0,1,1,0,0,1,2,1,1,1,1,1,0.0,0.0,0.0,0.0,1,4.0,0,0,1,3,1,1,0,1,2,1,1,1,1,1,1,1,1,0,0,2,0,4,0.216,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11579,0,45,1,1,1.0,0,1,1,0,0,0,1.0,1,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0.0,0.0,0.0,2,5.0,0,0,0,1,1,1,1,1,2,0,0,1,0,1,0,1,0,0,0,1,0,2,0.387,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
11580,0,57,1,0,1.0,1,1,1,0,0,1,2.0,1,1,0,1,0,0,2,2,1,0,0,0,0,0.0,0.0,0.0,0.0,3,3.6666666666666665,1,1,1,1,1,1,0,1,2,0,0,1,1,1,0,1,1,1,0,2,1,4,0.049,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
11581,1,40,0,1,1.0,0,1,0,0,1,1,5.0,1,0,0,1,0,0,2,2,1,1,1,0,1,0.0,0.0,0.0,0.0,1,5.0,1,0,1,2,1,0,0,0,2,0,0,1,0,1,0,0,0,1,0,1,1,2,0.027,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11582,0,20,0,1,1.0,1,1,1,1,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
11583,0,20,0,1,1.0,1,1,1,0,0,1,3.0,0,0,0,0,1,0,1,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,3,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.846,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
11584,1,20,1,1,2.0,1,1,1,1,1,0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,1,1,1,1,2,1,0,1,0,1,0,1,0,0,0,1,0,2,0.295,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
11585,0,24,1,1,0.0,0,0,0,0,0,0,5.0,1,0,0,0,0,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0.282,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
11586,0,25,1,0,3.0,1,1,0,0,1,1,3.0,0,0,0,0,1,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0.515,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
11587,0,65,0,1,1.0,1,1,1,0,0,1,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11588,0,33,1,1,1.0,0,1,0,0,0,1,2.0,1,1,0,0,0,0,1,2,0,0,1,0,0,0.0,0.0,0.0,0.0,1,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.715,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
11589,0,38,1,0,1.0,1,0,1,0,0,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,5.0,0,0,0,2,1,0,0,1,2,0,0,1,0,1,0,1,0,0,0,1,0,3,0.895,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
11590,0,50,0,1,3.0,1,1,1,0,0,1,2.0,1,1,0,1,0,1,1,2,1,0,0,1,1,2.0,0.0,0.0,0.0,1,2.0,1,0,1,1,1,1,0,0,2,1,1,1,0,1,1,1,0,0,0,2,0,4,0.63,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11591,0,33,1,1,1.0,1,1,1,0,0,0,3.0,1,1,0,0,0,0,2,2,1,0,1,0,1,0.0,0.0,0.0,0.0,2,4.0,0,1,1,1,1,1,0,1,2,0,0,1,0,1,0,1,0,0,0,1,0,3,0.814,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
11592,1,45,1,1,0.0,1,1,1,1,1,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
11593,0,74,0,0,1.0,0,1,1,0,0,0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,5.0,0,0,0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4529999999999999,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11594,1,18,0,0,2.0,1,1,1,1,0,0,2.0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,1,1,1,1,2,1,1,0,0,1,1,0,0,0,0,1,0,1,0.939,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
11595,0,62,1,1,0.0,0,1,0,0,1,0,5.0,0,0,0,0,0,0,2,2,0,1,1,0,0,0.0,0.0,0.0,0.0,3,4.666666666666667,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
11596,1,26,1,1,0.0,0,1,1,0,1,0,1.0,1,1,0,0,0,0,3,2,1,0,0,0,0,0.0,0.0,12.0,0.0,1,5.0,0,0,0,3,1,0,0,0,2,1,0,0,1,1,0,0,1,0,0,1,0,3,0.633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
11597,0,40,0,1,0.0,0,0,0,0,0,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3.6666666666666665,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
11598,1,17,0,0,1.0,1,1,1,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
11599,0,26,1,1,2.0,1,1,1,1,0,0,2.0,0,1,0,0,0,0,1,2,1,1,1,0,0,0.0,0.0,0.0,0.0,2,5.0,0,0,0,3,1,1,0,1,2,1,0,1,0,1,0,1,0,1,0,1,2,4,0.404,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
11600,0,44,0,1,3.0,1,1,1,1,1,1,5.0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4.0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0.123,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11601,0,22,1,1,1.0,1,1,1,1,1,0,3.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,1,1,0,0,2,1,0,1,0,1,0,1,0,0,0,1,0,2,0.897,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
11602,0,42,0,0,1.0,0,1,1,0,0,1,5.0,1,0,0,1,0,0,1,2,1,0,1,0,1,15.0,0.0,0.0,0.0,4,5.0,0,0,1,1,1,1,0,0,2,0,1,1,0,1,1,1,0,0,0,2,0,3,0.6,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11603,0,35,1,1,1.0,0,1,1,0,0,0,5.0,0,1,0,0,0,0,1,2,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.26,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
11604,0,38,1,1,0.0,0,0,0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
11605,0,47,1,1,1.0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
11606,1,22,0,1,0.0,1,1,1,1,1,1,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,4,4.75,0,0,0,1,1,0,0,0,2,0,1,0,0,1,1,0,0,0,0,2,0,1,0.185,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
11607,0,45,0,1,1.0,0,1,1,0,0,0,5.0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,1,0,0,0,2,1,0,0,1,1,0,0,1,0,0,1,0,0,0.879,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11608,0,25,1,1,0.0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
11609,1,16,1,0,2.0,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,4.4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7959999999999999,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11610,0,55,1,0,0.0,0,1,1,1,1,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11611,0,21,1,0,2.0,1,1,1,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
11612,1,35,1,1,2.0,1,1,1,0,0,1,3.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,1,1,1,1,2,1,1,0,0,1,1,0,0,0,0,1,2,2,0.755,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
11613,1,17,1,0,2.0,1,1,1,1,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3939999999999999,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
11614,0,15,1,0,2.0,1,1,1,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
11615,1,42,1,1,2.0,1,1,1,1,1,1,2.0,0,1,0,1,0,0,1,2,1,0,1,1,1,0.0,0.0,25.0,0.0,0,0.0,0,0,1,2,1,1,0,0,2,0,1,1,1,1,1,1,1,1,0,4,1,5,0.456,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11616,0,34,1,0,1.0,1,1,1,0,0,1,2.0,1,0,1,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,5.0,0,0,0,2,1,0,0,0,2,0,0,1,0,1,0,1,0,0,0,1,0,2,0.999,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11617,0,25,0,1,2.0,1,1,1,0,1,1,1.0,1,1,0,0,0,0,2,2,0,0,1,0,0,0.0,0.0,0.0,0.0,2,4.0,1,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.633,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
11618,1,17,0,0,2.0,1,1,1,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11619,0,38,1,1,1.0,0,1,1,0,1,1,4.0,0,0,0,1,1,0,3,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0,1,1,0,0,0,2,0,0,1,0,1,0,1,0,0,0,1,0,2,0.686,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
11620,1,31,0,1,2.0,1,1,1,0,0,1,4.0,0,1,0,0,1,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,1,1,1,1,2,1,1,0,0,1,1,0,0,0,0,2,0,3,0.99,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11621,1,22,1,1,2.0,1,1,1,1,1,1,4.0,0,1,0,1,0,0,2,2,0,0,1,0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,0,3,0,1,1,0,2,1,0,1,0,1,0,1,0,0,0,1,0,2,0.049,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
11622,0,40,1,1,1.0,1,1,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0.879,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
11623,1,30,0,0,2.0,1,1,1,0,1,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
11624,1,28,0,1,2.0,1,1,1,1,1,1,5.0,1,1,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,1,1,1,1,2,1,1,1,0,1,1,1,0,0,0,2,0,5,0.267,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
